mean,lwrCL,uprCL,spo,naCount
0.923,0.873,0.974,SPO2229,0
1.135,1.032,1.264,SPO2230,0
1.055,0.888,1.201,SPO2231,34
1.011,0.9,1.124,SPO2232,0
1.029,0.974,1.092,SPO2233,0
1.16,1.072,1.259,SPO2234,0
0.392,0,0.792,SPO2235,0
NA,NA,NA,SPO2236,10000
1.163,1.056,1.28,SPO2237,0
1.157,1.042,1.265,SPO2238,0
NA,NA,NA,SPO2239,10000
0.374,0,0.754,SPO2240,0
0.408,0.132,0.684,SPO2241,0
0.629,0.522,0.748,SPO2242,0
0.97,0.939,1,SPO2243,0
0.966,0.949,0.984,SPO2244,0
0.935,0.918,0.951,SPO2245,0
1.07,1.014,1.124,SPO2246,0
NA,NA,NA,SPO2247,10000
0.531,0,1.072,SPO2248,0
0.517,0,1.095,SPO2249,367
1.028,0.995,1.064,SPO2250,0
0.792,0.255,1.141,SPO2251,0
1.011,0.904,1.15,SPO2252,0
0.78,0.597,0.943,SPO2253,0
0.473,0,0.956,SPO2255,0
NA,NA,NA,SPO2256,10000
0.777,0.25,1.148,SPO2257,2
NA,NA,NA,SPO2258,10000
1.17,1.002,1.311,SPO2260,207
0.995,0.682,1.377,SPO2261,0
1.411,1.411,1.412,SPO2262,5927
1.061,1.022,1.106,SPO2264,0
1.047,0.94,1.164,SPO2266,0
0.989,0.837,1.156,SPO2267,0
0.946,0.809,1.054,SPO2268,0
1.013,0.958,1.072,SPO2269,0
1.13,1.07,1.189,SPO2270,0
NA,NA,NA,SPO2271,10000
0.896,0.843,0.95,SPO2272,0
0.942,0.867,1.013,SPO2273,0
NA,NA,NA,SPO2275,10000
NA,NA,NA,SPO2276,10000
0.923,0.82,1.025,SPO2277,0
0.979,0.966,0.992,SPO2278,0
0.953,0.917,1.008,SPO2279,0
0.972,0.867,1.091,SPO2280,0
NA,NA,NA,SPO2281,10000
0.994,0.912,1.087,SPO2283,0
1,0.923,1.076,SPO2284,0
1.04,0.942,1.137,SPO2285,0
1.062,1.028,1.099,SPO2286,0
1.096,1.065,1.123,SPO2287,0
1.035,0.983,1.088,SPO2288,0
1.041,0.979,1.102,SPO2289,0
1.033,1.006,1.06,SPO2290,0
0.959,0.847,1.076,SPO2292,0
0.976,0.951,1.001,SPO2293,0
NA,NA,NA,SPO2294,10000
NA,NA,NA,SPO2295,10000
0.957,0.834,1.076,SPO2296,0
1.043,0.928,1.163,SPO2297,0
1.009,0.887,1.137,SPO2298,0
1.02,0.951,1.088,SPO2299,0
1.006,0.906,1.128,SPO2301,0
1.067,1.017,1.122,SPO2302,0
0.407,0,0.838,SPO2303,3194
1.004,0.724,1.292,SPO2304,0
1.459,1.314,1.557,SPO2306,358
1.076,0.997,1.151,SPO2307,0
0.94,0.793,1.068,SPO2308,0
0.912,0.808,1.017,SPO2309,0
0.147,0,0.588,SPO2310,3204
0,0,0,SPO2311,3146
NA,NA,NA,SPO2312,10000
0.853,0.705,1.032,SPO2313,2
NA,NA,NA,SPO2314,10000
NA,NA,NA,SPO2315,10000
NA,NA,NA,SPO2316,10000
NA,NA,NA,SPO2317,10000
0.937,0.86,1.018,SPO2318,0
0.997,0.905,1.08,SPO2319,0
NA,NA,NA,SPO2320,10000
NA,NA,NA,SPO2321,10000
NA,NA,NA,SPO2322,10000
1.052,1.014,1.091,SPO2323,0
0.45,0,0.927,SPO2324,29
NA,NA,NA,SPO2325,10000
0.937,0.792,1.084,SPO2326,0
0.905,0.857,0.95,SPO2327,0
NA,NA,NA,SPO2328,10000
NA,NA,NA,SPO2329,10000
0.889,0.323,1.229,SPO2330,0
1.091,1.04,1.134,SPO2331,0
1.038,1.004,1.074,SPO2332,0
1.126,1.011,1.241,SPO2333,0
1.04,0.957,1.11,SPO2334,0
0.955,0.907,1.013,SPO2335,0
0.971,0.865,1.071,SPO2336,0
1.066,0.947,1.179,SPO2337,0
1.034,0.978,1.09,SPO2338,0
0.942,0.87,1.02,SPO2339,0
0.728,0.624,0.824,SPO2340,0
1.035,0.936,1.131,SPO2341,0
0.843,0.697,0.979,SPO2341a,0
1.012,0.973,1.051,SPO2342,0
0.98,0.962,0.998,SPO2343,0
1.038,0.974,1.113,SPO2344,0
1.087,1.053,1.126,SPO2345,0
0.98,0.902,1.058,SPO2346,0
1.106,1.033,1.172,SPO2347,0
1.053,0.966,1.142,SPO2348,0
0.669,0,1.106,SPO2349,39
0.772,0.51,1.028,SPO2350,0
1.103,0.977,1.226,SPO2351,0
0.914,0.806,1.012,SPO2352,0
0.936,0.891,0.981,SPO2353,0
0.717,0.602,0.822,SPO2354,0
0.868,0.814,0.918,SPO2355,0
1.049,0.923,1.181,SPO2356,0
0.327,0,0.741,SPO2357,30
1.001,0.955,1.043,SPO2358,0
0.848,0.775,0.926,SPO2359,0
1.001,0.934,1.07,SPO2361,0
NA,NA,NA,SPO2362,10000
0.946,0.831,1.131,SPO2363,0
1.035,0.929,1.156,SPO2364,0
0.934,0.86,1.008,SPO2365,0
0.957,0.899,1.019,SPO2366,0
0.818,0.576,1.01,SPO2367,0
0.978,0.892,1.075,SPO2368,0
0.915,0.839,0.984,SPO2369,0
1.041,1.007,1.082,SPO2370,0
1.056,0.965,1.143,SPO2371,0
0.98,0.921,1.036,SPO2372,0
0.872,0.764,0.963,SPO2373,0
0.959,0.938,0.979,SPO2374,0
NA,NA,NA,SPO2376,10000
0.909,0.823,0.998,SPO2377,0
0.922,0.875,0.962,SPO2378,0
0.916,0.881,0.956,SPO2380,0
0.892,0.765,1.018,SPO2381,0
0.929,0.841,1.015,SPO2382,0
1.187,1.033,1.358,SPO2383,0
0.968,0.902,1.034,SPO2384,0
0.984,0.943,1.024,SPO2385,0
0.848,0.626,1.054,SPO2386,0
1.003,0.95,1.057,SPO2387,0
0.834,0.62,1.049,SPO2388,0
1,0.945,1.057,SPO2389,0
0.961,0.88,1.028,SPO2390,0
0.832,0.626,1.034,SPO2392,0
0.956,0.803,1.123,SPO2393,0
0.957,0.857,1.101,SPO2394,0
1.014,0.75,1.277,SPO2395,2
0.895,0.818,0.97,SPO2396,0
0.996,0.941,1.044,SPO2397,0
0.85,0.787,0.921,SPO2398,0
0.878,0.793,0.963,SPO2399,0
0.964,0.904,1.039,SPO2400,0
0.936,0.92,0.953,SPO2401,0
0.916,0.808,1.037,SPO2403,0
0.995,0.899,1.081,SPO2405,0
0.938,0.863,1.006,SPO2406,0
1.065,0.812,1.309,SPO2407,0
0.661,0.137,1.127,SPO2408,13
0.938,0.771,1.105,SPO2409,0
0.958,0.881,1.029,SPO2410,0
1.05,0.926,1.169,SPO2411,0
0.677,0.196,1.124,SPO2412,18
0.985,0.832,1.14,SPO2413,0
0.942,0.847,1.032,SPO2414,0
NA,NA,NA,SPO2415,10000
0.953,0.819,1.078,SPO2416,0
NA,NA,NA,SPO2417,10000
0.897,0.791,1.019,SPO2418,0
0.952,0.871,1.036,SPO2419,0
1.058,0.878,1.22,SPO2420,0
NA,NA,NA,SPO2421,10000
1.197,0.989,1.395,SPO2422,0
1.035,0.934,1.134,SPO2423,0
0.994,0.804,1.207,SPO2424,0
1.139,0.475,1.423,SPO2425,4
0.901,0.778,1.035,SPO2426,0
NA,NA,NA,SPO2427,10000
0.845,0.733,0.959,SPO2428,0
0.942,0.81,1.069,SPO2429,0
0.946,0.874,1.01,SPO2430,0
0.94,0.742,1.141,SPO2431,0
0.959,0.737,1.214,SPO2432,0
0.917,0.766,1.058,SPO2433,0
0.891,0.816,0.976,SPO2434,0
0.958,0.925,0.991,SPO2435,0
0.91,0.835,0.986,SPO2436,0
1.109,0.903,1.259,SPO2437,0
1.094,0.896,1.272,SPO2438,60
0.959,0.889,1.028,SPO2439,0
1.088,0.909,1.293,SPO2440,0
0.948,0.899,0.994,SPO2441,0
0.897,0.827,0.978,SPO2442,0
0.838,0.677,1.015,SPO2443,0
NA,NA,NA,SPO2444,10000
1.001,0.92,1.094,SPO2445,0
0.988,0.907,1.081,SPO2446,0
0.695,0.216,1.118,SPO2447,3
1.037,0.991,1.079,SPO2448,0
1.079,0.99,1.165,SPO2449,0
1.072,0.972,1.174,SPO2450,0
1.046,0.918,1.17,SPO2451,0
0.931,0.299,1.423,SPO2452,39
1.061,1.001,1.119,SPO2453,0
NA,NA,NA,SPO2454,10000
NA,NA,NA,SPO2455,10000
NA,NA,NA,SPO2456,10000
NA,NA,NA,SPO2457,10000
0.748,0.579,0.957,SPO2458,0
NA,NA,NA,SPO2459,10000
0.19,0,0.856,SPO2460,593
NA,NA,NA,SPO2461,10000
NA,NA,NA,SPO2462,10000
NA,NA,NA,SPO2463,10000
0.966,0.937,0.995,SPO2464,0
0.743,0.25,1.075,SPO2465,0
1.042,0.954,1.147,SPO2466,0
1.004,0.917,1.112,SPO2467,0
1.072,1.004,1.143,SPO2468,0
1.042,0.965,1.128,SPO2469,0
0.917,0.903,0.931,SPO2470,5903
NA,NA,NA,SPO2471,10000
NA,NA,NA,SPO2472,10000
0.95,0.814,1.085,SPO2473,0
0.491,0.413,0.561,SPO2474,0
1.08,0.875,1.258,SPO2475,42
0.594,0.154,1.001,SPO2476,20
0.701,0.196,1.085,SPO2477,0
1.104,1.081,1.13,SPO2478,0
0.741,0,1.239,SPO2479,33
0.976,0.902,1.061,SPO2480,0
0.878,0.573,1.067,SPO2481,608
NA,NA,NA,SPO2482,10000
1.005,0.831,1.19,SPO2483,37
NA,NA,NA,SPO2484,10000
0.895,0.655,1.097,SPO2486,0
1.04,0.977,1.102,SPO2487,0
1.007,0.945,1.067,SPO2488,0
0.907,0.788,1.041,SPO2489,0
1.193,1.12,1.278,SPO2490,4303
0.995,0.889,1.106,SPO2491,0
0.932,0.931,0.932,SPO2494,5826
0.911,0.723,1.096,SPO2496,0
0.952,0.881,1.03,SPO2498,0
0.505,0,1.021,SPO2499,0
1.014,0.975,1.048,SPO2500,0
1.013,0.942,1.088,SPO2501,0
0.669,0.219,1.035,SPO2502,0
NA,NA,NA,SPO2503,10000
0.811,0.811,0.811,SPO2504,7665
1.035,0.955,1.106,SPO2505,0
0.441,0,0.889,SPO2506,0
0.946,0.862,1.03,SPO2507,0
0.963,0.932,0.992,SPO2508,0
0.942,0.824,1.068,SPO2509,0
NA,NA,NA,SPO2510,10000
0,0,0,SPO2511,0
0.983,0.897,1.045,SPO2512,0
1.021,0.937,1.119,SPO2513,0
0.736,0,1.096,SPO2514,41
0.962,0.88,1.037,SPO2515,0
1.027,0.882,1.169,SPO2516,0
NA,NA,NA,SPO2517,10000
0.964,0.875,1.044,SPO2518,0
NA,NA,NA,SPO2519,10000
0.969,0.862,1.079,SPO2520,0
1.027,0.971,1.082,SPO2521,0
0.326,0,0.717,SPO2522,30
0.929,0.698,1.163,SPO2523,0
0.775,0.254,1.124,SPO2524,0
1.066,0.922,1.216,SPO2526,0
0.974,0.93,1.017,SPO2527,0
1.012,0.939,1.096,SPO2528,0
0.933,0.857,1,SPO2529,0
0.602,0,1.099,SPO2530,36
0.955,0.912,1.01,SPO2531,0
0.778,0.534,0.983,SPO2532,0
NA,NA,NA,SPO2533,10000
0.863,0.804,0.921,SPO2534,0
1.104,1.032,1.174,SPO2535,0
1.02,1.007,1.032,SPO2536,0
0.98,0.862,1.109,SPO2537,0
0.977,0.885,1.069,SPO2538,0
0.914,0.714,1.108,SPO2539,0
0.699,0.246,1.03,SPO2540,0
0.87,0.759,0.984,SPO2541,0
0.404,0,1.042,SPO2542,2263
1.072,1.029,1.111,SPO2543,0
0.962,0.904,1.017,SPO2544,0
0.958,0.806,1.134,SPO2545,0
1.094,0.874,1.307,SPO2546,0
0.668,0.229,1.01,SPO2547,0
0.933,0.855,1.023,SPO2548,0
0.853,0.768,0.929,SPO2549,0
0.969,0.917,1.024,SPO2550,0
0.961,0.88,1.051,SPO2551,0
0.98,0.935,1.028,SPO2552,0
0.992,0.91,1.066,SPO2553,0
1.11,1.057,1.177,SPO2554,0
0.91,0.799,1.025,SPO2555,0
0.861,0.753,0.966,SPO2556,0
0.846,0.68,1.012,SPO2559,0
0.934,0.918,0.949,SPO2560,0
0.952,0.878,1.017,SPO2561,0
0.909,0.788,1.016,SPO2562,0
0.848,0.616,1.028,SPO2563,0
1.141,1.049,1.235,SPO2564,0
1,0.941,1.055,SPO2565,0
0.93,0.891,0.97,SPO2566,0
1.035,0.814,1.273,SPO2567,0
1.069,1,1.134,SPO2568,0
0.914,0.789,1.037,SPO2569,0
0.708,0,1.217,SPO2570,967
0.97,0.93,1.01,SPO2571,0
0.954,0.849,1.061,SPO2572,0
1.19,1.139,1.229,SPO2573,0
0.941,0.87,1.028,SPO2574,0
1.053,1.001,1.097,SPO2575,0
1.182,1.018,1.342,SPO2576,0
1.092,0.89,1.287,SPO2577,0
0.117,0,0.251,SPO2578,0
1.002,0.957,1.043,SPO2579,0
1.184,1.047,1.337,SPO2580,0
1.156,1.073,1.231,SPO2581,0
1.023,0.961,1.086,SPO2582,0
1.047,1.018,1.083,SPO2583,0
0.91,0.781,1.005,SPO2584,0
NA,NA,NA,SPO2585,10000
1.042,1,1.075,SPO2586,0
1.023,0.825,1.225,SPO2587,0
0.985,0.808,1.124,SPO2588,0
0.862,0.764,0.961,SPO2589,0
0.949,0.795,1.096,SPO2590,0
1.09,0.964,1.237,SPO2591,0
1.022,0.872,1.143,SPO2592,0
NA,NA,NA,SPO2594,10000
NA,NA,NA,SPO2595,10000
NA,NA,NA,SPO2596,10000
1.094,0.848,1.469,SPO2597,0
0.975,0.865,1.071,SPO2598,0
0.999,0.838,1.168,SPO2601,0
0.72,0.257,1.123,SPO2602,0
1.057,0.928,1.186,SPO2603,0
1.074,0.978,1.161,SPO2604,0
0.991,0.904,1.069,SPO2605,0
0.896,0.795,1.025,SPO2606,0
1.033,0.974,1.098,SPO2607,0
0.959,0.906,1.004,SPO2608,0
1.009,0.972,1.047,SPO2609,0
1.047,0.973,1.116,SPO2610,0
1.056,1.005,1.102,SPO2612,0
0.796,0.676,0.914,SPO2613,0
1.07,0.998,1.142,SPO2614,0
0.998,0.971,1.021,SPO2615,0
0.82,0.656,0.986,SPO2616,0
1.026,0.982,1.067,SPO2617,0
NA,NA,NA,SPO2619,10000
NA,NA,NA,SPO2620,10000
0,0,0,SPO2621,3150
1.078,1.006,1.155,SPO2622,0
0.913,0.859,0.976,SPO2623,0
1.014,0.76,1.204,SPO2624,0
0.875,0,1.434,SPO2625,567
1.046,0.992,1.104,SPO2626,0
0.692,0.215,1.026,SPO2627,0
0.913,0.813,0.998,SPO2628,0
1.08,0.948,1.22,SPO2629,0
1.072,1.037,1.106,SPO2630,0
0.368,0.226,0.534,SPO2632,0
0.703,0.23,1.022,SPO2633,0
0.592,0.481,0.734,SPO2634,0
0.535,0.178,0.815,SPO2635,0
NA,NA,NA,SPO2636,10000
NA,NA,NA,SPO2637,10000
NA,NA,NA,SPO2638,10000
0.938,0.839,1.044,SPO2639,0
0.927,0.82,1.043,SPO2640,0
1.007,0.89,1.1,SPO2641,0
0.707,0.529,0.878,SPO2642,0
1.196,0.662,1.638,SPO2643,377
0.786,0.644,0.924,SPO2644,0
0.905,0.621,1.121,SPO2645,0
1.006,0.928,1.09,SPO2646,0
0.982,0.918,1.043,SPO2647,0
0.597,0,1.133,SPO2648,86
1.018,0.982,1.055,SPO2649,0
1.004,0.893,1.143,SPO2650,0
1.006,0.905,1.118,SPO2651,0
0.914,0.755,1.076,SPO2652,0
0.971,0.918,1.035,SPO2652a,0
0.361,0,0.762,SPO2653,0
0.735,0.66,0.816,SPO2654,0
NA,NA,NA,SPO2655,10000
1.017,0.971,1.06,SPO2656,0
0.811,0.47,1.143,SPO2657,0
0.939,0.364,1.314,SPO2658,209
0.943,0.861,1.025,SPO2659,3112
NA,NA,NA,SPO2660,10000
1.008,0.911,1.113,SPO2661,0
0.769,0.553,0.926,SPO2662,0
0.688,0.229,1.006,SPO2663,0
1.077,0.779,1.512,SPO2664,99
0.872,0.596,1.123,SPO2665,0
0.669,0.562,0.77,SPO2666,0
0.903,0.834,0.969,SPO2667,0
0.985,0.883,1.117,SPO2668,0
1.01,0.935,1.075,SPO2669,0
1,0.956,1.067,SPO2670,0
0.94,0.83,1.047,SPO2671,0
NA,NA,NA,SPO2672,10000
0.973,0.884,1.076,SPO2673,0
1.007,0.942,1.061,SPO2674,0
1.009,0.961,1.053,SPO2675,0
NA,NA,NA,SPO2676,10000
0.569,0.39,0.748,SPO2677,0
0.799,0.233,1.17,SPO2679,42
1.384,1.053,1.77,SPO2680,0
0.837,0.694,0.982,SPO2681,0
NA,NA,NA,SPO2682,10000
NA,NA,NA,SPO2683,10000
0.57,0,1.086,SPO2685,1
NA,NA,NA,SPO2686,10000
0,0,0,SPO2687,638
0.914,0.796,1.04,SPO2688,0
NA,NA,NA,SPO2689,10000
0.976,0.825,1.132,SPO2690,0
0.889,0.795,0.972,SPO2691,0
0.937,0.861,1.019,SPO2692,0
0.889,0.732,1.031,SPO2693,0
0.498,0,0.95,SPO2694,3
0.661,0.221,0.94,SPO2695,0
0.993,0.872,1.126,SPO2696,0
0.926,0.854,1.008,SPO2697,0
0.761,0.638,0.888,SPO2698,0
0.586,0,1.252,SPO2699,17
0.628,0.191,1.005,SPO2700,0
0.962,0.915,1.004,SPO2701,0
0.828,0,1.338,SPO2702,37
1.048,0.977,1.137,SPO2703,0
0.948,0.758,1.124,SPO2704,33
NA,NA,NA,SPO2705,10000
NA,NA,NA,SPO2706,10000
1.161,0.932,1.295,SPO2707,47
0.958,0.835,1.07,SPO2708,0
0.851,0.316,1.195,SPO2709,0
1.031,0.882,1.203,SPO2710,0
0.963,0.882,1.051,SPO2711,0
0.299,0,0.999,SPO2712,349
0.821,0.59,1.017,SPO2713,0
0.827,0.596,1.062,SPO2714,0
0.988,0.917,1.061,SPO2715,0
0.961,0.946,0.976,SPO2716,0
0.919,0.811,1,SPO2717,0
0.863,0.607,1.101,SPO2718,0
1.159,0.937,1.361,SPO2719,0
0.956,0.886,1.03,SPO2720,0
1.063,0.881,1.239,SPO2721,0
1.019,0.863,1.183,SPO2722,39
0.978,0.945,1.003,SPO2723,0
NA,NA,NA,SPO2723a,10000
0.244,0,0.942,SPO2724,3187
1.014,0.977,1.054,SPO2726,0
NA,NA,NA,SPO2729,10000
0.947,0.919,0.976,SPO2731,0
0.98,0.952,1.008,SPO2733,0
1.004,0.965,1.044,SPO2734,0
0.952,0.922,0.98,SPO2735,0
0.969,0.887,1.071,SPO2736,0
1.069,0.956,1.173,SPO2738,0
0.333,0,0.809,SPO2739,3128
NA,NA,NA,SPO2740,10000
NA,NA,NA,SPO2741,10000
0.904,0.785,0.999,SPO2742,0
0.897,0.793,0.988,SPO2743,0
0.907,0.808,0.991,SPO2744,0
NA,NA,NA,SPO2745,10000
1.061,1.022,1.097,SPO2746,0
0.934,0.798,1.074,SPO2747,0
0.926,0.843,1.013,SPO2748,0
0.628,0,1.022,SPO2749,1500
1.039,0.958,1.134,SPO2750,0
1.098,1.005,1.188,SPO2751,0
0.988,0.879,1.101,SPO2752,0
0.926,0.869,0.98,SPO2753,0
0.51,0.162,0.843,SPO2755,0
1.01,0.914,1.109,SPO2756,0
1.019,0.918,1.119,SPO2757,0
1.082,0.989,1.173,SPO2758,0
1.047,0.863,1.233,SPO2759,46
1.01,0.985,1.032,SPO2760,0
NA,NA,NA,SPO2761,10000
NA,NA,NA,SPO2762,10000
0,0,0,SPO2763,3142
NA,NA,NA,SPO2764,10000
NA,NA,NA,SPO2765,10000
NA,NA,NA,SPO2767,10000
0.574,0.209,0.935,SPO2768,0
0.518,0,0.986,SPO2769,1
NA,NA,NA,SPO2770,10000
0.467,0,0.94,SPO2771,0
NA,NA,NA,SPO2772,10000
1.199,1.076,1.325,SPO2773,0
NA,NA,NA,SPO2774,10000
1.005,0.865,1.133,SPO2775,0
NA,NA,NA,SPO2776,10000
NA,NA,NA,SPO2777,10000
NA,NA,NA,SPO2778,10000
NA,NA,NA,SPO2779,10000
1.04,0.97,1.113,SPO2780,0
NA,NA,NA,SPO2781,10000
NA,NA,NA,SPO2782,10000
NA,NA,NA,SPO2783,10000
NA,NA,NA,SPO2784,10000
NA,NA,NA,SPO2785,10000
NA,NA,NA,SPO2786,10000
0.647,0,1.207,SPO2787,42
0.972,0.664,1.441,SPO2788,11
0.954,0.909,1,SPO2789,0
0.937,0.895,0.978,SPO2790,0
1.027,0.951,1.1,SPO2791,0
1.04,0.975,1.121,SPO2792,0
1.064,1.01,1.136,SPO2793,0
NA,NA,NA,SPO2794,10000
0.787,0.676,0.898,SPO2795,0
1.002,0.925,1.112,SPO2796,0
0.903,0.903,0.903,SPO2797,7752
NA,NA,NA,SPO2798,10000
0.298,0,0.98,SPO2799,363
NA,NA,NA,SPO2800,10000
1.044,0.936,1.174,SPO2801,0
0.978,0.9,1.056,SPO2802,0
0.843,0.644,1.028,SPO2803,0
1.053,0.95,1.163,SPO2804,0
0.965,0.878,1.049,SPO2805,0
0.983,0.921,1.039,SPO2806,0
0.972,0.874,1.069,SPO2807,0
1.093,1,1.202,SPO2808,0
0.945,0.812,1.104,SPO2809,0
1.045,0.999,1.088,SPO2810,0
1.18,1.035,1.356,SPO2811,0
1.027,0.944,1.126,SPO2812,0
1.04,1.004,1.072,SPO2813,0
0.996,0.917,1.051,SPO2814,0
1.007,0.941,1.06,SPO2815,0
1.036,0.993,1.08,SPO2816,0
1.134,1.067,1.196,SPO2817,0
0.959,0.884,1.029,SPO2818,0
1.041,1.001,1.079,SPO2819,0
1.069,1.024,1.117,SPO2820,0
1.03,0.991,1.085,SPO2821,0
0.918,0.869,0.967,SPO2822,0
1.04,0.942,1.154,SPO2823,0
0.938,0.832,1.052,SPO2824,0
1.037,0.955,1.11,SPO2825,0
0.994,0.937,1.06,SPO2826,0
0.977,0.947,1.017,SPO2827,0
0.997,0.937,1.065,SPO2828,0
0.97,0.927,1.008,SPO2829,0
0.938,0.848,1.036,SPO2830,0
0.92,0.869,0.975,SPO2831,0
0.921,0.777,1.076,SPO2832,0
1.063,0.948,1.195,SPO2833,0
0.886,0.706,1.056,SPO2834,0
0.891,0.799,0.996,SPO2835,0
1.005,0.95,1.057,SPO2836,0
1.041,0.995,1.087,SPO2837,0
NA,NA,NA,SPO2838,10000
1.025,0.971,1.081,SPO2839,0
0.386,0,0.801,SPO2840,21
0.963,0.91,1.024,SPO2841,0
1.045,0.963,1.141,SPO2842,0
0.359,0,1.102,SPO2843,8
NA,NA,NA,SPO2844,10000
0.968,0.876,1.056,SPO2845,0
0.824,0.555,1.071,SPO2846,0
NA,NA,NA,SPO2847,10000
1.064,1.036,1.093,SPO2848,0
1.141,1.066,1.278,SPO2849,4293
0.28,0,1.093,SPO2850,33
0.999,0.921,1.068,SPO2851,0
0.974,0.926,1.02,SPO2852,0
NA,NA,NA,SPO2853,10000
1.126,1.023,1.265,SPO2854,0
0.615,0.205,0.854,SPO2855,0
0.924,0.883,0.965,SPO2857,0
0.986,0.944,1.027,SPO2858,0
0.763,0.264,1.157,SPO2859,0
1.07,1.002,1.127,SPO2860,0
NA,NA,NA,SPO2861,10000
0.929,0.881,0.975,SPO2862,5775
NA,NA,NA,SPO2863,10000
NA,NA,NA,SPO2864,10000
NA,NA,NA,SPO2865,10000
NA,NA,NA,SPO2867,10000
NA,NA,NA,SPO2868,10000
NA,NA,NA,SPO2869,10000
0.56,0,1.095,SPO2870,216
1.03,0.901,1.152,SPO2871,0
NA,NA,NA,SPO2872,10000
0.997,0.863,1.124,SPO2873,0
0.983,0.88,1.096,SPO2874,4370
NA,NA,NA,SPO2876,10000
1.051,0.917,1.204,SPO2877,0
0.366,0,0.874,SPO2878,3113
1.059,0.985,1.131,SPO2879,0
0.579,0.194,0.859,SPO2880,0
0.946,0.887,1.006,SPO2881,0
0.522,0.157,0.764,SPO2882,0
1.045,0.93,1.159,SPO2883,0
1.187,1.187,1.187,SPO2884,7807
0.885,0.809,0.961,SPO2885,0
0.926,0.839,1.013,SPO2886,0
1.016,0.966,1.062,SPO2887,0
1.038,0.987,1.089,SPO2888,0
1.018,0.975,1.063,SPO2889,0
1.026,0.973,1.074,SPO2890,0
0.875,0.779,0.966,SPO2891,0
NA,NA,NA,SPO2892,10000
0.249,0.218,0.289,SPO2893,0
0.206,0,0.419,SPO2894,0
0.296,0.096,0.414,SPO2895,0
NA,NA,NA,SPO2896,10000
0.227,0,0.681,SPO2897,0
NA,NA,NA,SPO2898,10000
0.917,0.779,1.05,SPO2899,0
1.034,0.926,1.141,SPO2900,0
0.793,0,1.301,SPO2901,372
0.807,0.624,0.98,SPO2902,0
0.982,0.819,1.121,SPO2903,0
0.991,0.868,1.115,SPO2904,0
0.532,0,1.175,SPO2905,13
0.92,0.881,0.966,SPO2906,0
0.386,0.127,0.563,SPO2907,0
1.04,0.782,1.275,SPO2909,34
0.992,0.924,1.058,SPO2910,0
0.866,0.812,0.913,SPO2911,0
0.753,0,1.186,SPO2912,45
NA,NA,NA,SPO2913,10000
NA,NA,NA,SPO2914,10000
0.917,0.898,0.938,SPO2915,0
0.932,0.813,1.064,SPO2916,0
0.658,0.322,0.987,SPO2917,0
0.847,0.787,0.892,SPO2918,0
0.867,0.786,0.948,SPO2919,0
0.888,0.846,0.925,SPO2920,0
0.912,0.791,1.028,SPO2921,0
1.057,0.869,1.194,SPO2922,0
1,0.925,1.083,SPO2923,0
0.464,0,1.019,SPO2924,612
1.008,0.967,1.047,SPO2925,0
0.814,0.722,0.914,SPO2926,0
0.965,0.922,1.006,SPO2927,0
1.135,0.894,1.326,SPO2928,0
1.093,1.038,1.148,SPO2929,0
0.914,0.822,1,SPO2930,0
0.991,0.93,1.058,SPO2931,0
1.001,0.954,1.047,SPO2932,0
1.057,1.005,1.1,SPO2933,0
0.943,0.837,1.025,SPO2934,0
0.753,0.572,0.931,SPO2935,37
0.973,0.704,1.222,SPO2936,0
0.999,0.881,1.103,SPO2937,0
0.963,0.921,1.009,SPO2938,0
NA,NA,NA,SPO2939,10000
1.028,1.006,1.046,SPO2940,0
0.761,0.58,0.932,SPO2941,45
0.98,0.803,1.171,SPO2942,0
1.017,0.899,1.14,SPO2943,0
NA,NA,NA,SPO2944,10000
0.94,0.882,0.994,SPO2945,0
0.994,0.961,1.031,SPO2946,0
0.953,0.881,1.027,SPO2947,0
0.995,0.941,1.055,SPO2948,0
1.094,1.015,1.17,SPO2949,0
0.942,0.904,0.975,SPO2950,0
1.05,1.004,1.1,SPO2951,0
0.957,0.904,1.005,SPO2952,0
0.819,0.751,0.872,SPO2953,0
0.961,0.828,1.07,SPO2954,0
1.083,0.991,1.179,SPO2955,0
0.991,0.914,1.076,SPO2956,0
0.97,0.934,1.018,SPO2957,0
0.751,0.707,0.789,SPO2958,0
1.035,0.976,1.098,SPO2959,0
0.984,0.927,1.032,SPO2960,0
1.091,1.051,1.147,SPO2961,0
0.988,0.799,1.167,SPO2962,0
0.967,0.906,1.021,SPO2963,0
1.039,1.017,1.061,SPO2964,0
1.016,0.961,1.072,SPO2965,0
1.041,0.999,1.083,SPO2967,5858
1.08,1.031,1.126,SPO2968,0
NA,NA,NA,SPO2969,10000
NA,NA,NA,SPO2970,10000
0.969,0.855,1.074,SPO2971,0
0.886,0.824,0.954,SPO2972,0
0.955,0.924,0.983,SPO2973a,0
0.96,0.912,1.025,SPO2974,0
1.011,0.955,1.076,SPO2975,0
0.955,0.927,0.983,SPO2976,0
1.002,0.819,1.18,SPO2977,0
1.004,0.955,1.054,SPO2978,0
0.891,0.796,0.99,SPO2979,0
0.848,0.739,0.946,SPO2980,0
0.928,0.88,0.979,SPO2981,0
0.855,0.64,1.058,SPO2982,0
NA,NA,NA,SPO2983,10000
1.034,1.006,1.066,SPO2984,0
0.998,0.855,1.133,SPO2985,0
