"spo","w_1","w_2","w_3","w_4"
"SPO2673",0.97,0.98,1.18,0.83
"SPO2674",1.04,1,0.95,1.07
"SPO2675",0.96,1.01,1.02,1.01
"SPO2676",NA,NA,NA,NA
"SPO2677",0.43,0.43,0.29,0.31
"SPO2679",0.7,NA,0.77,NA
"SPO2680",1.82,1.53,1.14,1
"SPO2681",0.98,0.84,0.92,0.9
"SPO2682",NA,NA,NA,NA
"SPO2683",NA,NA,NA,NA
"SPO2685",0,NA,0.57,0
"SPO2686",NA,NA,NA,NA
"SPO2687",NA,NA,0,0.93
"SPO2688",1.14,0.81,0.64,0.66
"SPO2689",NA,NA,NA,NA
"SPO2690",1.03,1.13,0.76,0.88
"SPO2691",0.9,1.02,0.93,1.13
"SPO2692",0.99,1.02,0.83,1.01
"SPO2693",1.1,0.92,0.99,0.94
"SPO2694",1.3,0.99,0.89,1.14
"SPO2695",0,0.63,0.76,0.84
"SPO2696",1.22,1.04,0.95,0.92
"SPO2697",0.88,0.95,0.95,0.9
"SPO2698",0.93,0.99,0.84,0.8
"SPO2699",NA,0.88,0.84,0.64
"SPO2700",0.71,0.85,0.85,0.88
"SPO2701",0.89,0.92,1.01,0.96
"SPO2702",NA,1.08,0.74,0
"SPO2703",0.95,0.97,1.08,0.73
"SPO2704",NA,0.92,1.03,1.07
"SPO2705",NA,0.92,NA,NA
"SPO2706",NA,NA,NA,NA
"SPO2707",NA,0.97,NA,1.14
"SPO2708",1.04,0.82,1.03,1.06
"SPO2709",1.2,0.77,1.16,1.06
"SPO2710",1.03,0.66,1.31,0.85
"SPO2711",1.06,0.95,0.86,0.99
"SPO2712",0.91,NA,0.75,0.97
"SPO2713",0.83,0.63,0.76,0.69
"SPO2714",1.11,0.91,0.94,1.04
"SPO2715",1.09,1.1,1.05,1.16
"SPO2716",1.02,0.96,0.94,0.99
"SPO2717",0.96,0.96,0.99,0.89
"SPO2718",0.95,0.85,0.91,0.86
"SPO2719",0.65,NA,0.82,1.23
"SPO2720",0.94,0.91,0.94,0.89
"SPO2721",0.84,1.07,1.14,1.11
"SPO2722",1.37,0.89,NA,0.69
"SPO2723",0.97,1,0.97,1
"SPO2723a",NA,NA,NA,NA
"SPO2724",NA,NA,0,NA
"SPO2726",1.08,0.97,0.86,1.01
"SPO2729",NA,NA,NA,NA
"SPO2731",0.93,1,0.95,0.96
"SPO2733",1.02,0.97,0.99,0.93
"SPO2734",1.07,1,0.97,1
"SPO2735",0.91,0.95,1,0.92
"SPO2736",1.1,1.03,0.91,0.99
"SPO2738",1.23,0.88,1.03,1.05
"SPO2739",NA,0.76,NA,NA
"SPO2740",NA,NA,NA,NA
"SPO2741",NA,NA,NA,NA
"SPO2742",0.9,0.89,1,0.93
"SPO2743",0.91,0.96,0.92,1.08
"SPO2744",0.93,0.86,0.97,0.94
"SPO2745",NA,NA,NA,NA
"SPO2746",0.98,1.03,1.08,1.09
"SPO2747",0.81,0.97,0.68,0.95
"SPO2748",0,0.87,1.03,0.79
"SPO2749",NA,NA,NA,0
"SPO2750",1.02,1.16,1,0.95
"SPO2751",1.08,0.94,0.98,1.12
"SPO2752",0.87,0.99,1.05,0.78
"SPO2753",0.98,0.95,0.89,0.91
"SPO2755",0.86,0.96,0.69,1.12
"SPO2756",0.93,0.97,1.16,0.81
"SPO2757",1.06,0.8,1.08,1.11
"SPO2758",0.7,0.95,0.95,0.97
"SPO2759",NA,1.07,0.99,0.89
"SPO2760",0.95,1.01,1.05,0.93
"SPO2761",NA,NA,NA,NA
"SPO2762",NA,NA,NA,NA
"SPO2763",NA,NA,NA,0
"SPO2764",NA,NA,NA,NA
"SPO2765",NA,NA,NA,NA
"SPO2767",NA,NA,NA,NA
"SPO2768",0.61,0.72,0,0.81
"SPO2769",0.9,0,0.93,NA
"SPO2770",NA,NA,NA,NA
"SPO2771",0.98,0,0.51,0.86
"SPO2772",NA,NA,NA,NA
"SPO2773",1.15,1.19,1.12,0.89
"SPO2774",NA,NA,NA,NA
"SPO2775",1.04,0.92,0.85,0.81
"SPO2776",NA,NA,NA,NA
"SPO2777",NA,NA,NA,NA
"SPO2778",NA,NA,NA,NA
"SPO2779",NA,NA,NA,NA
"SPO2780",1.12,1.02,1.1,1.04
"SPO2781",NA,NA,NA,NA
"SPO2782",NA,NA,NA,NA
"SPO2783",NA,NA,NA,NA
"SPO2784",NA,NA,NA,NA
"SPO2785",NA,NA,NA,NA
"SPO2786",NA,NA,NA,NA
"SPO2787",NA,0,0.7,1.04
"SPO2788",NA,1.01,0.87,0.87
"SPO2789",0.94,0.88,0.97,0.94
"SPO2790",1,0.96,0.97,0.97
"SPO2791",1.1,1.06,1.01,1.06
"SPO2792",1.08,1.13,1.02,1.06
"SPO2793",1.05,1.04,1.01,1.02
"SPO2794",NA,NA,NA,NA
"SPO2795",0.84,0.89,0.99,0.81
"SPO2796",0.85,0.79,0.88,0.89
"SPO2797",NA,NA,NA,NA
"SPO2798",NA,NA,NA,NA
"SPO2799",0,0.9,NA,0.49
"SPO2800",NA,NA,NA,NA
"SPO2801",0.96,0.95,1.09,0.89
"SPO2802",0.96,1.11,0.96,1.09
"SPO2803",1.01,0.97,1,0.68
"SPO2804",1.06,0.99,1.02,0.92
"SPO2805",1.12,1.1,1.07,1
"SPO2806",1.04,0.94,1.06,0.95
"SPO2807",0.99,0.99,0.92,0.98
"SPO2808",1.03,1.07,1.22,0.99
"SPO2809",1.23,0.79,0.95,0.82
"SPO2810",1,1.08,1.04,1.03
"SPO2811",1.23,0.96,1.52,1.15
"SPO2812",1.13,1,1.04,1.05
"SPO2813",0.99,1.05,1.02,1.1
"SPO2814",1.07,0.97,0.92,1.05
"SPO2815",1.05,1,1.05,1.1
"SPO2816",1.08,0.98,1.03,1.04
"SPO2817",1.1,1.02,1.13,1.09
"SPO2818",1.1,1.06,0.99,0.92
"SPO2819",1,0.92,1.06,0.96
"SPO2820",1.01,0.99,0.99,0.99
"SPO2821",1.02,1.03,1.01,0.98
"SPO2822",0.81,1.02,0.88,0.92
"SPO2823",1.17,1,0.88,0.84
"SPO2824",0.8,1.01,1.12,0.97
"SPO2825",1.01,1.09,1.02,0.97
"SPO2826",1.13,1.1,0.96,0.96
"SPO2827",1.01,0.96,0.97,0.98
"SPO2828",0.89,1.07,0.89,1.03
"SPO2829",1.02,1.03,0.92,1.02
"SPO2830",1.01,0.95,1.05,1.06
"SPO2831",0.82,0.84,0.99,0.81
"SPO2832",0.74,1.2,0.57,0.94
"SPO2833",0.91,0.92,1.14,0.73
"SPO2834",1.08,1.16,0.93,0.77
"SPO2835",0.95,0.92,0.91,0.92
"SPO2836",0.92,0.96,1.03,0.97
"SPO2837",0.93,1.1,0.99,0.97
"SPO2838",NA,NA,NA,NA
"SPO2839",0.99,1.09,1.05,0.97
"SPO2840",0.71,1.26,1.04,0.97
"SPO2841",1.06,0.93,0.88,0.97
"SPO2842",1.04,1.1,0.95,0.94
"SPO2843",0.89,0.57,1.48,0.64
"SPO2844",NA,NA,NA,NA
"SPO2845",0.93,1.06,0.94,0.69
"SPO2846",0.72,1.06,1.11,0.78
"SPO2847",NA,NA,NA,NA
"SPO2848",1.02,1.05,1.08,1.06
"SPO2849",1,NA,1.32,NA
"SPO2850",NA,0.89,1.07,0
"SPO2851",1.05,0.98,0.93,0.92
"SPO2852",1.07,1.07,1.11,1.06
"SPO2853",NA,NA,NA,NA
"SPO2854",1.29,1.14,1.11,1.1
"SPO2855",0.75,0.47,0.63,0.3
"SPO2857",0.94,1,0.91,1.01
"SPO2858",0.94,1.04,0.95,0.99
"SPO2859",1.33,0.62,0.92,0
"SPO2860",1.07,1.09,0.97,1.05
"SPO2861",NA,NA,NA,NA
"SPO2862",NA,NA,NA,NA
"SPO2863",NA,NA,NA,NA
"SPO2864",NA,NA,NA,NA
"SPO2865",NA,NA,NA,NA
"SPO2867",NA,NA,NA,NA
"SPO2868",NA,NA,NA,NA
"SPO2869",NA,NA,NA,NA
"SPO2870",0,0,NA,NA
"SPO2871",1.08,0.89,0.9,0.81
"SPO2872",NA,NA,NA,NA
"SPO2873",1.11,1.06,0.94,0.93
"SPO2874",NA,NA,0.89,NA
"SPO2876",NA,NA,NA,NA
"SPO2877",1.04,0.88,1.07,1.11
"SPO2878",0,NA,NA,NA
"SPO2879",1,1.01,1.11,1
"SPO2880",0.97,1.15,0.9,0.88
"SPO2881",0.92,0.98,0.89,0.93
"SPO2882",0.97,0.78,0.8,1.01
"SPO2883",1.08,1.17,1,1.1
"SPO2884",NA,NA,NA,NA
"SPO2885",1.05,0.83,0.93,0.88
"SPO2886",0.95,0.85,0.8,0.96
"SPO2887",0.97,0.95,1.03,1.08
"SPO2888",1.03,1,1.12,1.07
"SPO2889",1.02,1.04,1.06,1.04
"SPO2890",0.99,1.06,0.96,0.95
"SPO2891",0.88,0.92,0.76,0.88
"SPO2892",NA,NA,NA,NA
"SPO2893",0.29,0.41,0.29,0.03
"SPO2894",0.25,0.41,0.35,0.32
"SPO2895",0.69,0.34,0,0
"SPO2896",NA,NA,NA,NA
"SPO2897",0,0.46,0,0
"SPO2898",NA,NA,NA,NA
"SPO2899",0.92,0.97,0.97,0.95
"SPO2900",1.01,1.17,1.07,0.88
"SPO2901",0.8,0.85,NA,0.91
"SPO2902",0.94,0.89,0.77,1.11
"SPO2903",0.99,1.08,0.96,0.9
"SPO2904",1.04,1.23,1.09,0.95
"SPO2905",1.41,1.03,0.95,0
"SPO2906",0.61,0.85,0.85,0.83
"SPO2907",0.47,0.22,0.42,0
"SPO2909",NA,0.88,0.69,0.83
"SPO2910",0.98,0.95,1.01,0.95
"SPO2911",0.9,0.88,0.87,0.79
"SPO2912",1.14,0.87,1.05,NA
"SPO2913",NA,NA,NA,NA
"SPO2914",NA,NA,NA,NA
"SPO2915",0.99,0.96,0.96,0.93
"SPO2916",0.93,0.83,0.87,1.02
"SPO2917",0.94,1.04,0.92,1.03
"SPO2918",0.9,0.89,0.78,0.99
"SPO2919",0.89,0.85,0.76,0.82
"SPO2920",0.8,0.93,0.83,0.87
"SPO2921",0.62,0.98,0.83,0.89
"SPO2922",1.12,1.07,1.02,1.09
"SPO2923",1.15,1.01,0.9,0.72
"SPO2924",0.63,NA,NA,0
"SPO2925",1.04,1.01,1.03,1.07
"SPO2926",0.82,0.74,0.9,0.91
"SPO2927",0.97,1,0.99,1.03
"SPO2928",1.25,1.13,1.09,0.82
"SPO2929",1.12,1.04,1.14,1.04
"SPO2930",0.97,0.78,0.86,1.06
"SPO2931",1.12,1.02,0.99,0.91
"SPO2932",1,0.91,1.05,0.94
"SPO2933",0.99,0.96,1.02,1.03
"SPO2934",1.02,0.96,0.95,0.94
"SPO2935",0.91,0.83,NA,0.89
"SPO2936",1.2,1.19,0.87,1.06
"SPO2937",0.99,1,0.78,0.83
"SPO2938",0.98,0.99,0.96,0.95
"SPO2939",NA,NA,NA,NA
"SPO2940",1,1.06,0.99,1.01
"SPO2941",NA,0.79,0.77,0.97
"SPO2942",0.8,1.22,1.09,0.88
"SPO2943",0.99,1.22,1.08,0.98
"SPO2944",NA,NA,NA,NA
"SPO2945",0.93,1.08,0.97,1
"SPO2946",1.02,1.05,1.04,0.98
"SPO2947",0.97,0.99,0.99,0.81
"SPO2948",1,1.18,1.04,0.99
"SPO2949",1.22,1.08,1.07,1.14
"SPO2950",0.98,0.87,1.02,0.94
"SPO2951",1.06,1.05,0.97,1.09
"SPO2952",0.75,0.78,0.63,0.65
"SPO2953",0.86,0.89,0.88,0.84
"SPO2954",1.03,1.07,0.92,0.95
"SPO2955",0.95,0.92,1.09,0.94
"SPO2956",0.95,0.93,0.94,1.02
"SPO2957",0.99,1.03,0.99,0.96
"SPO2958",0.68,0.61,0.3,0.61
"SPO2959",1.06,1.07,0.98,0.98
"SPO2960",0.98,0.92,0.9,1.01
"SPO2961",1.03,1.06,1.1,1.06
"SPO2962",1.17,1.01,0.91,1.03
"SPO2963",1.01,0.98,0.96,1.01
"SPO2964",1.04,0.97,1.05,1.07
"SPO2965",0.96,1.03,0.87,0.78
"SPO2967",NA,NA,NA,NA
"SPO2968",1,1.04,1.09,1.01
"SPO2969",NA,NA,NA,NA
"SPO2970",NA,NA,NA,NA
"SPO2971",0.92,0.91,0.94,0.89
"SPO2972",0.9,0.94,0.83,0.99
"SPO2973a",0.96,0.94,0.98,0.94
"SPO2974",0.95,0.97,0.96,0.89
"SPO2975",0.93,1.04,0.99,1.05
"SPO2976",0.96,1,0.94,0.96
"SPO2977",1.06,1,0.9,1.14
"SPO2978",1.08,0.99,1.05,0.95
"SPO2979",0.85,0.71,1.05,0.9
"SPO2980",0.8,1.04,0.98,0.93
"SPO2981",1,0.94,0.92,1
"SPO2982",1.1,0.86,0.79,0.91
"SPO2983",NA,NA,NA,NA
"SPO2984",1.03,1.02,1.04,1.02
"SPO2985",0.96,0.99,1.13,1.08
"SPO2986",1.16,1,0.98,1.07
"SPO2987",1,0.99,1,0.94
"SPO2988",0.95,1.06,1.06,1.07
"SPO2989",1.01,1.15,1.08,1.01
"SPO2990",1.05,0.98,0.98,0.95
"SPO2991",0.92,1.03,1.04,1.01
"SPO2992",1.08,0.96,0.91,0.93
"SPO2993",0.79,0.65,0.89,0.96
"SPO2994",1.05,1.06,0.96,1.06
"SPO2995",1.02,1.06,1.09,1.07
"SPO2996",1.02,1.08,1,1.01
"SPO2997",0.99,0.96,1.01,1.03
"SPO2998",1.05,1.02,0.97,1.03
"SPO2999",0.91,0.93,1.02,0.87
"SPO3000",0.93,0.9,1.02,1.02
"SPO3001",1,1.15,1,0.82
"SPO3002",1.15,1.11,0.92,0.91
"SPO3003",0.99,0.98,0.99,1.02
"SPO3004",0.98,0.67,0.85,0.97
"SPO3005",1.03,1.15,0.98,0.67
"SPO3008",0.89,1.02,0.93,0.87
"SPO3009",1.16,0.98,1.09,1.12
"SPO3010",0.95,0.97,0.97,1
"SPO3011",1.08,0.97,0.94,1
"SPO3012",NA,NA,NA,NA
"SPO3013",1.01,1,0.86,0.9
"SPO3014",0.96,1.08,1.03,0.68
"SPO3015",0.68,0.83,0.75,0.85
"SPO3016",0.33,0,0.47,0
"SPO3017",1.14,1.02,1.02,1.09
"SPO3018",1.04,1.03,1.04,1.02
"SPO3019",1.08,1.06,1.08,1.06
"SPO3020",0.87,0.87,0.95,0.85
"SPO3021",0.95,0.95,0.87,0.8
"SPO3022",NA,NA,NA,NA
"SPO3024",1.11,1.05,1.03,1.03
"SPO3025",1.1,1.03,1,1.01
"SPO3026",0.98,0.99,0.96,0.96
"SPO3027",0.99,1.01,0.98,1.02
"SPO3029",1.14,0.85,0.85,0.99
"SPO3030",0.91,0.74,1.02,0
"SPO3031",1.06,0.92,1.17,0.85
"SPO3032",0.99,1,0.99,1.02
"SPO3033",1.08,0.98,0.96,0.93
"SPO3034",0.97,0.92,0.73,0.86
"SPO3035",NA,NA,NA,NA
"SPO3036",0.98,0.98,1.02,0.96
"SPO3037",0.96,0.92,0.92,1.01
"SPO3038",0.91,1.02,0.99,0.89
"SPO3039",0.87,0.9,1.02,1.01
"SPO3040",0.96,1.04,0.99,1
"SPO3041",0.95,0.97,0.96,0.97
"SPO3042",0.92,1,0.97,1.01
"SPO3043",0.93,1.08,1.07,0.97
"SPO3044",0.94,0.97,0.89,0.92
"SPO3045",0.94,NA,0.98,1.02
"SPO3046",1.07,0.93,0.96,0.95
"SPO3047",0.87,1.06,1.02,1
"SPO3048",1.01,0.94,1,0.97
"SPO3049",1.04,0.88,1.03,0.93
"SPO3050",0.81,0.84,0.87,1.07
"SPO3051",1.04,1.13,1.05,1.03
"SPO3052",1.09,1.13,1.03,1
"SPO3053",1.21,0.78,1.01,0.97
"SPO3054",0.98,0.88,0.99,1.05
"SPO3055",NA,0.54,0.39,1.12
"SPO3056",0.86,0.81,0.93,0.91
"SPO3057",1.19,0.94,1,0.89
"SPO3058",1.1,1.03,0.98,1.05
"SPO3059",0.71,0.97,0.97,0.9
"SPO3060",1.03,0.96,0.96,0.81
"SPO3062",0.88,0.91,1.12,1
"SPO3063",0.85,1.06,0.89,1.04
"SPO3064",NA,NA,NA,NA
"SPO3065",1.02,1.06,1.13,0.92
"SPO3066",1,1.15,1.01,0.93
"SPO3067",NA,NA,NA,NA
"SPO3068",0.83,1.17,0.95,0.94
"SPO3069",0.94,0.99,1.02,1.02
"SPO3070",0.96,1,0.95,0.95
"SPO3071",NA,NA,NA,NA
"SPO3072",0.61,0.53,0.6,0.64
"SPO3073",0.79,0.77,0.8,0.76
"SPO3074",0.81,0,0.71,0.67
"SPO3075",0.76,0.61,0.89,0.78
"SPO3076",0.92,0.81,0.8,0.75
"SPO3077",1.05,0.95,0.95,0.9
"SPO3078",0.98,0.83,1.04,1.07
"SPO3079",0.87,1.01,0.9,0.83
"SPO3080",NA,NA,NA,NA
"SPO3081",NA,1.26,1.08,0.91
"SPO3083",NA,NA,NA,NA
"SPO3084",0.78,1.2,0.81,0.85
"SPO3085",NA,0.61,NA,NA
"SPO3086",1.04,0.98,0.95,0.95
"SPO3087",0.96,1.01,0.97,1
"SPO3088",1.02,1.02,0.93,0.98
"SPO3089",0.77,0.92,0.99,0.97
"SPO3090",1.06,1,1,1.06
"SPO3091",1.02,0.92,0.98,0.97
"SPO3092",0.89,1,0.92,0.98
"SPO3093",1.02,1.01,1.01,1
"SPO3094",0.96,0.98,0.99,0.95
"SPO3095",0.98,0.89,1.03,1.09
"SPO3096",1.08,1.08,1.1,1.07
"SPO3097",1.06,0.91,0.92,0.94
"SPO3098",1.03,0.99,0.96,0.99
"SPO3099",1.21,1.14,1.01,1.04
"SPO3100",1.02,1,0.97,0.98
"SPO3101",1.11,1.09,0.94,1.03
"SPO3102",0.97,1.19,1.03,1.03
"SPO3103",1.02,1.08,1,1.03
"SPO3104",1.04,0.96,1.12,1.01
"SPO3105",NA,NA,NA,NA
"SPO3107",NA,NA,0,NA
"SPO3108",NA,NA,NA,NA
"SPO3109",NA,NA,NA,NA
"SPO3110",NA,NA,NA,NA
"SPO3112",NA,NA,NA,NA
"SPO3113",0.95,1.12,1.01,1
"SPO3114",0.99,1.01,0.96,1.01
"SPO3115",0.82,0.83,0.63,0.46
"SPO3116",NA,NA,NA,NA
"SPO3117",0,NA,0.62,1.13
"SPO3118",0.91,1.12,1.1,0.89
"SPO3119",0.99,1.1,1.03,0.99
"SPO3120",1.03,1.08,1.04,1.02
"SPO3121",0.94,0.97,1.15,0.97
"SPO3122",1.02,1.06,0.99,0.95
"SPO3123",1.12,0.92,1,0.86
"SPO3124",0.8,0.95,1.16,0.97
"SPO3125",0.93,1.4,1.09,1.05
"SPO3126",0.67,0.73,0.79,0.86
"SPO3127",NA,NA,1.47,NA
"SPO3128",0.99,0.96,0.89,0.97
"SPO3129",1.02,0.91,0.93,0.94
"SPO3130",0.79,0.95,0.85,0.8
"SPO3131",0.86,1.04,0.97,0.95
"SPO3132",1.08,0.83,1.05,1.2
"SPO3133",0.84,1.13,1.04,0.95
"SPO3134",1,0.94,0.98,0.92
"SPO3135",1,1.05,0.94,0.99
"SPO3136",NA,NA,NA,NA
"SPO3137",1.06,0.95,1.05,0.91
"SPO3138",0.88,0.98,0.82,0.91
"SPO3139",0.96,1.07,0.93,0.9
"SPO3140",1.06,1.02,1.18,0.99
"SPO3141",0.98,1.04,1.04,1.06
"SPO3142",NA,NA,NA,NA
"SPO3143",0.76,0.86,1.1,0.91
"SPO3144",0.92,0.97,0.29,0.94
"SPO3145",0.99,0.76,0.96,1
"SPO3146",1.02,0.92,0.97,0.97
"SPO3147",NA,NA,NA,NA
"SPO3148",1.03,1.07,0.99,1.07
"SPO3149",NA,NA,NA,NA
"SPO3150",0.9,1.06,1.06,1.06
"SPO3151",0.85,0.83,0.84,0.65
"SPO3152",1.05,1.09,1.05,1.02
"SPO3153",0.99,1.08,0.93,0.91
"SPO3154",NA,NA,NA,NA
"SPO3155",1.1,0.83,1.01,0.96
"SPO3156",1.11,1,0.93,0.98
"SPO3157",1.03,1.02,1.13,1.12
"SPO3158",1.02,1,1.08,0.98
"SPO3159",NA,NA,NA,NA
"SPO3160",0.99,1.01,0.85,0.94
"SPO3161",0.95,0.46,0.92,0.99
"SPO3162",NA,NA,NA,NA
"SPO3164",NA,NA,NA,NA
"SPO3165",NA,NA,NA,NA
"SPO3166",1.02,0.97,0.94,0.98
"SPO3167",0.94,0.96,1,1.07
"SPO3168",0.99,0.92,0.96,0.99
"SPO3169",0.49,0.46,0.59,0.41
"SPO3170",1.08,1.07,1.03,0.92
"SPO3171",1.06,1.06,0.89,0.95
"SPO3172",1.02,0.95,0.92,0.97
"SPO3173",0.82,0.91,0.96,0.84
"SPO3174",1.05,1.03,1.02,1.04
"SPO3175",0.98,1.07,1.01,1.05
"SPO3176",0.97,1.01,0.94,0.98
"SPO3177",0,NA,NA,0
"SPO3178",0.89,0.98,0.89,1
"SPO3179",0.98,1.16,0.82,0.91
"SPO3180",1.1,1.04,1.1,1.01
"SPO3182",0.9,1.04,0.92,0.96
"SPO3183",1.09,1.01,0.98,1.01
"SPO3184",1,0.81,0.71,1.01
"SPO3185",1.05,0.89,0.94,0.85
"SPO3186",1.04,0.91,0.99,0.99
"SPO3187",0.7,1.04,0.99,0.8
"SPO3188",0.86,0.87,0.62,1.18
"SPO3189",0.94,0.86,0.97,0.99
"SPO3190",0.8,0.54,0.73,0.6
"SPO3191",0.91,0.82,0.94,0.94
"SPO3192",1.03,1,0.99,0.94
"SPO3193",NA,0,NA,NA
"SPO3194",1.08,1.03,1,1.01
"SPO3195",0.86,1,0.96,0.95
"SPO3196",0.96,0.91,0.95,1.04
"SPO3197",1.33,1.1,1.09,0.9
"SPO3198",0.93,1.03,0.97,0.59
"SPO3199",NA,NA,NA,NA
"SPO3200",NA,NA,NA,NA
"SPO3201",NA,NA,NA,NA
"SPO3202",0.79,0.8,0.93,0.88
"SPO3203",0.33,0.65,0.65,0.9
"SPO3204",0.68,NA,1.05,1.15
"SPO3206",0.86,0.96,0.86,0.93
"SPO3207",NA,NA,NA,NA
"SPO3208",0.94,1.01,1,1.08
"SPO3209",1.1,0.96,1.14,1
"SPO3210",1.03,1.05,0.95,0.9
"SPO3211",1.2,0.83,0.69,0.97
"SPO3212",0,NA,NA,NA
"SPO3213",1.04,1.01,0.98,1.03
"SPO3214",1.03,1.24,1.02,0.88
"SPO3215",0.94,0.95,1.04,1.05
"SPO3216",1.19,NA,NA,NA
"SPO3217",0.85,0.83,0.84,0.9
"SPO3218",1.18,0.58,0,1.09
"SPO3219",NA,NA,NA,NA
"SPO3220",1.04,0.99,1.02,0.96
"SPO3221",1.05,1.18,1,0.87
"SPO3222",1,1.02,1,0.91
"SPO3223",1.07,1.07,0.92,0.99
"SPO3224",NA,1.06,0,0.53
"SPO3225",NA,NA,NA,NA
"SPO3226",1.03,1.02,0.92,1.04
"SPO3227",1,0.95,1.06,0.92
"SPO3228",0.96,0.97,1.06,1.05
"SPO3229",1.17,0.97,1.14,1.01
"SPO3230",0.99,1.05,1.03,1.06
"SPO3231",1.03,1.09,1.1,1.04
"SPO3232",0.99,1.15,1,0.98
"SPO3233",NA,NA,NA,NA
"SPO3237",NA,NA,NA,NA
"SPO3238",0.61,0.91,0.85,0.79
"SPO3239",1.12,0.92,1.09,1.22
"SPO3240",1.1,1.03,1.02,0.98
"SPO3241",1.25,0.94,1.1,0.92
"SPO3242",1.03,0.92,1.15,0.83
"SPO3243",0.98,0.99,0.93,0.98
"SPO3244",1.07,0.94,1.06,0.98
"SPO3245",0.98,0.96,1.03,1.05
"SPO3246",NA,NA,NA,NA
"SPO3248",NA,NA,NA,NA
"SPO3250",NA,NA,NA,NA
"SPO3251",NA,NA,NA,NA
"SPO3254",1.03,0.96,1.02,1.02
"SPO3255",NA,NA,0.8,NA
"SPO3256",0.21,0,0.34,0
"SPO3257",NA,NA,NA,NA
"SPO3258",0.95,1.01,1.01,1
"SPO3259",NA,NA,NA,NA
"SPO3260",1.06,1.02,1.06,0.96
"SPO3261",0.98,0.89,1.02,1.03
"SPO3262",1.05,0.98,1,0.99
"SPO3263",0.96,1.04,0.95,1.03
"SPO3270",0.99,0.96,1,1.03
"SPO3271",1,0.99,0.95,0.98
"SPO3272",1,0.93,0.94,0.93
"SPO3273",1.02,0.79,0.96,1.1
"SPO3274",1.08,1.04,0.97,0.87
"SPO3275",0.94,0.92,0.93,0.93
"SPO3276",1.01,0.97,1.02,1.01
"SPO3277",0.87,0.91,0.87,1.04
"SPO3278",0.33,0.3,0.46,0
"SPO3279",0.88,0.88,0.91,0.91
"SPO3280",1.04,1.04,0.95,0.92
"SPO3281",0.85,0.97,0.9,0.93
"SPO3282",0.76,0.84,0.87,0.77
"SPO3285",0.94,0.95,0.95,0.95
"SPO3286",0.94,1,0.93,0.9
"SPO3287",NA,NA,NA,NA
"SPO3288",NA,NA,NA,NA
"SPO3289",0.91,0.93,0.88,0.83
"SPO3290",0.98,1.04,0.98,1.02
"SPO3291",1,1.04,0.99,0.99
"SPO3292",1.08,0.97,0.85,0.98
"SPO3294",0.91,0.83,1.03,1
"SPO3295",1.06,0.84,1.05,1.06
"SPO3296",0.97,0.91,0.92,0.94
"SPO3297",1.04,1,0.94,0.97
"SPO3298",1.05,0.84,0.98,1
"SPO3299",1,0.95,0.99,1.04
"SPO3300",1.11,0.91,1.13,1.04
"SPO3301",1.1,0.99,1.1,0.99
"SPO3302",0.74,0.94,0.94,1
"SPO3303",1.04,0.99,0.96,0.98
"SPO3304",0.97,0.9,1.01,0.97
"SPO3305",0.91,0.85,0.93,0.95
"SPO3306",1.05,1.08,0.89,1.11
"SPO3307",1.08,1.1,1.04,1.03
"SPO3308",0.96,0.94,1,0.96
"SPO3309",1.09,1.02,1.06,1.05
"SPO3310",1.09,0.99,1.19,1.05
"SPO3311",1.07,1.03,0.93,1.02
"SPO3312",0.99,1.06,0.95,1.15
"SPO3313",1.05,0.9,0.97,0.89
"SPO3314",0,0.35,0,0.1
"SPO3315",0.92,0.99,1.03,1
"SPO3316",0.68,1,0.88,0.99
"SPO3316a",0.98,0.96,0.78,0.89
"SPO3317",0.95,1.03,0.93,1.01
"SPO3318",1.01,1.01,1,1.03
"SPO3319",1.02,0.95,1.05,1.01
"SPO3320",0.99,0.95,0.97,1
"SPO3321",0.96,1.01,1.03,1
"SPO3322",0.99,1,0.98,1
"SPO3323",0.97,1.02,1.02,0.99
"SPO3324",1,1,1.04,1.01
"SPO3325",1.02,0.99,1.03,0.99
"SPO3326",1.14,0.91,0.99,1.03
"SPO3327",0.98,0.97,0.88,1.01
"SPO3328",1.12,1.01,0.92,0.88
"SPO3329",1.11,1.08,0.93,1.09
"SPO3330",1,1.02,0.97,0.98
"SPO3331",1.07,0.92,0.79,0.82
"SPO3332",NA,NA,NA,NA
"SPO3333",0.98,1.03,1.03,1.03
"SPO3334",1,1.01,1,0.98
"SPO3335",0.94,0.99,1.04,0.96
"SPO3336",1.06,1.04,0.91,1.04
"SPO3337",NA,NA,NA,NA
"SPO3338",0.97,0.89,1.03,0.91
"SPO3339",1.06,0.83,0.96,0.87
"SPO3340",0.84,0.86,0.94,0.99
"SPO3341",0.92,1.03,0.81,1.21
"SPO3342",0.99,1.05,1.05,1.01
"SPO3343",1.1,0.98,0.99,1.08
"SPO3344",1.07,0.93,0.96,0.93
"SPO3345",1.12,1.17,1.01,1.05
"SPO3346",0.97,1,0.97,0.96
"SPO3347",1.13,0.91,1.04,1.06
"SPO3348",NA,NA,NA,NA
"SPO3349",1.19,1.06,1,1.11
"SPO3350",1.17,0.94,0.96,0.98
"SPO3351",1.03,0.89,1.09,0
"SPO3352",1.07,1.05,0.91,1.08
"SPO3353",0.94,0.84,0.98,0.99
"SPO3354",NA,NA,NA,NA
